ward_code,ward_name,borough_code,borough_name,party,party_long,number_votes
E05000346,Bedfont,E09000018,Hounslow,LD,Conservative Party,478
E05000347,Brentford,E09000018,Hounslow,CON,Conservative Party,2567
E05000347,Brentford,E09000018,Hounslow,GRE,Conservative Party,1954
E05000347,Brentford,E09000018,Hounslow,IND,Conservative Party,250
E05000347,Brentford,E09000018,Hounslow,LAB,Conservative Party,6678
E05000348,Chiswick Homefields,E09000018,Hounslow,CON,Conservative Party,5021
E05000348,Chiswick Homefields,E09000018,Hounslow,GRE,Conservative Party,806
E05000348,Chiswick Homefields,E09000018,Hounslow,LAB,Conservative Party,3564
E05000348,Chiswick Homefields,E09000018,Hounslow,LD,Conservative Party,1671
E05000348,Chiswick Homefields,E09000018,Hounslow,RNW,Conservative Party,153
E05000349,Chiswick Riverside,E09000018,Hounslow,CON,Conservative Party,5099
E05000349,Chiswick Riverside,E09000018,Hounslow,DP,Conservative Party,76
E05000349,Chiswick Riverside,E09000018,Hounslow,GRE,Conservative Party,1023
E05000349,Chiswick Riverside,E09000018,Hounslow,LAB,Conservative Party,3765
E05000349,Chiswick Riverside,E09000018,Hounslow,LD,Conservative Party,1496
E05000350,Cranford,E09000018,Hounslow,CON,Conservative Party,2059
E05000350,Cranford,E09000018,Hounslow,GRE,Conservative Party,408
E05000350,Cranford,E09000018,Hounslow,LAB,Conservative Party,6005
E05000350,Cranford,E09000018,Hounslow,LD,Conservative Party,466
E05000351,Feltham North,E09000018,Hounslow,CON,Conservative Party,2491
E05000351,Feltham North,E09000018,Hounslow,GRE,Conservative Party,574
E05000351,Feltham North,E09000018,Hounslow,IND,Conservative Party,805
E05000351,Feltham North,E09000018,Hounslow,LAB,Conservative Party,4183
E05000351,Feltham North,E09000018,Hounslow,LD,Conservative Party,433
E05000352,Feltham West,E09000018,Hounslow,CON,Conservative Party,2218
E05000352,Feltham West,E09000018,Hounslow,GRE,Conservative Party,933
E05000352,Feltham West,E09000018,Hounslow,IND,Conservative Party,479
E05000352,Feltham West,E09000018,Hounslow,LAB,Conservative Party,4962
E05000352,Feltham West,E09000018,Hounslow,LD,Conservative Party,471
E05000353,Hanworth,E09000018,Hounslow,CON,Conservative Party,2657
E05000353,Hanworth,E09000018,Hounslow,GRE,Conservative Party,678
E05000353,Hanworth,E09000018,Hounslow,LAB,Conservative Party,4346
E05000353,Hanworth,E09000018,Hounslow,LD,Conservative Party,744
E05000354,Hanworth Park,E09000018,Hounslow,CON,Conservative Party,2859
E05000354,Hanworth Park,E09000018,Hounslow,GRE,Conservative Party,901
E05000354,Hanworth Park,E09000018,Hounslow,LAB,Conservative Party,3788
E05000354,Hanworth Park,E09000018,Hounslow,LD,Conservative Party,1600
E05000355,Heston Central,E09000018,Hounslow,CON,Conservative Party,1999
E05000355,Heston Central,E09000018,Hounslow,GRE,Conservative Party,537
E05000355,Heston Central,E09000018,Hounslow,LAB,Conservative Party,5806
E05000355,Heston Central,E09000018,Hounslow,LD,Conservative Party,147
E05000356,Heston East,E09000018,Hounslow,CON,Conservative Party,1737
E05000356,Heston East,E09000018,Hounslow,GRE,Conservative Party,699
E05000356,Heston East,E09000018,Hounslow,LAB,Conservative Party,5747
E05000356,Heston East,E09000018,Hounslow,LD,Conservative Party,147
E05000357,Heston West,E09000018,Hounslow,CON,Conservative Party,1484
E05000357,Heston West,E09000018,Hounslow,GRE,Conservative Party,476
E05000357,Heston West,E09000018,Hounslow,LAB,Conservative Party,6829
E05000357,Heston West,E09000018,Hounslow,LD,Conservative Party,449
E05000358,Hounslow Central,E09000018,Hounslow,CON,Conservative Party,2294
E05000358,Hounslow Central,E09000018,Hounslow,DP,Conservative Party,483
E05000358,Hounslow Central,E09000018,Hounslow,GRE,Conservative Party,615
E05000358,Hounslow Central,E09000018,Hounslow,LAB,Conservative Party,7005
E05000358,Hounslow Central,E09000018,Hounslow,LD,Conservative Party,270
E05000358,Hounslow Central,E09000018,Hounslow,TUSC,Conservative Party,81
E05000359,Hounslow Heath,E09000018,Hounslow,CON,Conservative Party,2042
E05000359,Hounslow Heath,E09000018,Hounslow,GRE,Conservative Party,810
E05000359,Hounslow Heath,E09000018,Hounslow,LAB,Conservative Party,7027
E05000359,Hounslow Heath,E09000018,Hounslow,LD,Conservative Party,925
E05000360,Hounslow South,E09000018,Hounslow,CON,Conservative Party,3236
E05000360,Hounslow South,E09000018,Hounslow,GRE,Conservative Party,1015
E05000360,Hounslow South,E09000018,Hounslow,LAB,Conservative Party,5885
E05000360,Hounslow South,E09000018,Hounslow,LD,Conservative Party,350
E05000360,Hounslow South,E09000018,Hounslow,TUSC,Conservative Party,58
E05000361,Hounslow West,E09000018,Hounslow,CON,Conservative Party,2184
E05000361,Hounslow West,E09000018,Hounslow,GRE,Conservative Party,667
E05000361,Hounslow West,E09000018,Hounslow,LAB,Conservative Party,6419
E05000361,Hounslow West,E09000018,Hounslow,LD,Conservative Party,575
E05000362,Isleworth,E09000018,Hounslow,CON,Conservative Party,2351
E05000362,Isleworth,E09000018,Hounslow,GRE,Conservative Party,750
E05000362,Isleworth,E09000018,Hounslow,IND,Conservative Party,124
E05000362,Isleworth,E09000018,Hounslow,LAB,Conservative Party,5303
E05000362,Isleworth,E09000018,Hounslow,LD,Conservative Party,1548
E05000363,Osterley and Spring Grove,E09000018,Hounslow,CON,Conservative Party,3740
E05000363,Osterley and Spring Grove,E09000018,Hounslow,GRE,Conservative Party,702
E05000363,Osterley and Spring Grove,E09000018,Hounslow,LAB,Conservative Party,6076
E05000363,Osterley and Spring Grove,E09000018,Hounslow,LD,Conservative Party,687
E05000364,Syon,E09000018,Hounslow,CON,Conservative Party,2945
E05000364,Syon,E09000018,Hounslow,GRE,Conservative Party,1327
E05000364,Syon,E09000018,Hounslow,LAB,Conservative Party,5742
E05000364,Syon,E09000018,Hounslow,LD,Conservative Party,1149
E05000365,Turnham Green,E09000018,Hounslow,CON,Conservative Party,4432
E05000365,Turnham Green,E09000018,Hounslow,LAB,Conservative Party,3655
E05000365,Turnham Green,E09000018,Hounslow,LD,Conservative Party,2330
E05000366,Barnsbury,E09000019,Islington,CON,Conservative Party,1788
E05000366,Barnsbury,E09000019,Islington,GRE,Conservative Party,1037
E05000366,Barnsbury,E09000019,Islington,LAB,Conservative Party,5142
E05000366,Barnsbury,E09000019,Islington,LD,Conservative Party,1448
E05000367,Bunhill,E09000019,Islington,CON,Conservative Party,1319
E05000367,Bunhill,E09000019,Islington,DVP,Conservative Party,98
E05000367,Bunhill,E09000019,Islington,GRE,Conservative Party,1289
E05000367,Bunhill,E09000019,Islington,LAB,Conservative Party,5261
E05000367,Bunhill,E09000019,Islington,LD,Conservative Party,1120
E05000367,Bunhill,E09000019,Islington,UKIP,Conservative Party,163
E05000368,Caledonian,E09000019,Islington,CON,Conservative Party,1104
E05000368,Caledonian,E09000019,Islington,GRE,Conservative Party,980
E05000368,Caledonian,E09000019,Islington,LAB,Conservative Party,6318
E05000368,Caledonian,E09000019,Islington,LD,Conservative Party,895
E05000369,Canonbury,E09000019,Islington,CON,Conservative Party,1235
E05000369,Canonbury,E09000019,Islington,GRE,Conservative Party,1108
E05000369,Canonbury,E09000019,Islington,LAB,Conservative Party,5261
E05000369,Canonbury,E09000019,Islington,LD,Conservative Party,1186
E05000370,Clerkenwell,E09000019,Islington,CON,Conservative Party,1104
E05000370,Clerkenwell,E09000019,Islington,GRE,Conservative Party,935
E05000370,Clerkenwell,E09000019,Islington,LAB,Conservative Party,4526
E05000370,Clerkenwell,E09000019,Islington,LD,Conservative Party,1243
E05000370,Clerkenwell,E09000019,Islington,UKIP,Conservative Party,81
E05000371,Finsbury Park,E09000019,Islington,CON,Conservative Party,594
E05000371,Finsbury Park,E09000019,Islington,GRE,Conservative Party,1430
E05000371,Finsbury Park,E09000019,Islington,LAB,Conservative Party,8878
E05000371,Finsbury Park,E09000019,Islington,LD,Conservative Party,814
E05000372,Highbury East,E09000019,Islington,CON,Conservative Party,585
E05000372,Highbury East,E09000019,Islington,GRE,Conservative Party,5395
E05000372,Highbury East,E09000019,Islington,LAB,Conservative Party,4815
E05000372,Highbury East,E09000019,Islington,LD,Conservative Party,2237
E05000373,Highbury West,E09000019,Islington,CON,Conservative Party,1202
E05000373,Highbury West,E09000019,Islington,GRE,Conservative Party,2316
E05000373,Highbury West,E09000019,Islington,LAB,Conservative Party,8428
E05000373,Highbury West,E09000019,Islington,LD,Conservative Party,1609
E05000373,Highbury West,E09000019,Islington,WEP,Conservative Party,444
E05000374,Hillrise,E09000019,Islington,CON,Conservative Party,693
E05000374,Hillrise,E09000019,Islington,GRE,Conservative Party,1292
E05000374,Hillrise,E09000019,Islington,LAB,Conservative Party,7258
E05000374,Hillrise,E09000019,Islington,LD,Conservative Party,1163
E05000374,Hillrise,E09000019,Islington,WEP,Conservative Party,818
E05000375,Holloway,E09000019,Islington,CON,Conservative Party,1147
E05000375,Holloway,E09000019,Islington,GRE,Conservative Party,1394
E05000375,Holloway,E09000019,Islington,LAB,Conservative Party,8124
E05000375,Holloway,E09000019,Islington,LD,Conservative Party,1409
E05000376,Junction,E09000019,Islington,CON,Conservative Party,798
E05000376,Junction,E09000019,Islington,GRE,Conservative Party,1336
E05000376,Junction,E09000019,Islington,LAB,Conservative Party,6819
E05000376,Junction,E09000019,Islington,LD,Conservative Party,891
E05000376,Junction,E09000019,Islington,SP,Conservative Party,52
E05000377,Mildmay,E09000019,Islington,CON,Conservative Party,852
E05000377,Mildmay,E09000019,Islington,GRE,Conservative Party,1474
E05000377,Mildmay,E09000019,Islington,LAB,Conservative Party,6771
E05000377,Mildmay,E09000019,Islington,LD,Conservative Party,1032
E05000378,St. George's,E09000019,Islington,CON,Conservative Party,596
E05000378,St. George's,E09000019,Islington,GRE,Conservative Party,4172
E05000378,St. George's,E09000019,Islington,LAB,Conservative Party,6419
E05000378,St. George's,E09000019,Islington,LD,Conservative Party,678
E05000379,St. Mary's,E09000019,Islington,CON,Conservative Party,1140
E05000379,St. Mary's,E09000019,Islington,GRE,Conservative Party,984
E05000379,St. Mary's,E09000019,Islington,LAB,Conservative Party,4770
E05000379,St. Mary's,E09000019,Islington,LD,Conservative Party,2610
E05000380,St. Peter's,E09000019,Islington,CON,Conservative Party,1629
E05000380,St. Peter's,E09000019,Islington,GRE,Conservative Party,1076
E05000380,St. Peter's,E09000019,Islington,LAB,Conservative Party,5364
E05000380,St. Peter's,E09000019,Islington,LD,Conservative Party,1522
E05000381,Tollington,E09000019,Islington,CON,Conservative Party,628
E05000381,Tollington,E09000019,Islington,GRE,Conservative Party,1510
E05000381,Tollington,E09000019,Islington,LAB,Conservative Party,8198
E05000381,Tollington,E09000019,Islington,LD,Conservative Party,928
E05000400,Alexandra,E09000021,Kingston upon Thames,CON,Conservative Party,3372
E05000400,Alexandra,E09000021,Kingston upon Thames,LAB,Conservative Party,1090
E05000400,Alexandra,E09000021,Kingston upon Thames,LD,Conservative Party,5784
E05000401,Berrylands,E09000021,Kingston upon Thames,CON,Conservative Party,2992
E05000401,Berrylands,E09000021,Kingston upon Thames,GRE,Conservative Party,444
E05000401,Berrylands,E09000021,Kingston upon Thames,LAB,Conservative Party,956
E05000401,Berrylands,E09000021,Kingston upon Thames,LD,Conservative Party,6092
E05000401,Berrylands,E09000021,Kingston upon Thames,REA,Conservative Party,210
E05000402,Beverley,E09000021,Kingston upon Thames,CON,Conservative Party,2936
E05000402,Beverley,E09000021,Kingston upon Thames,GRE,Conservative Party,473
E05000402,Beverley,E09000021,Kingston upon Thames,LAB,Conservative Party,1470
E05000402,Beverley,E09000021,Kingston upon Thames,LD,Conservative Party,5730
E05000402,Beverley,E09000021,Kingston upon Thames,REA,Conservative Party,883
E05000403,Canbury,E09000021,Kingston upon Thames,CON,Conservative Party,4161
E05000403,Canbury,E09000021,Kingston upon Thames,GRE,Conservative Party,947
E05000403,Canbury,E09000021,Kingston upon Thames,LAB,Conservative Party,1306
E05000403,Canbury,E09000021,Kingston upon Thames,LD,Conservative Party,6490
E05000403,Canbury,E09000021,Kingston upon Thames,REA,Conservative Party,391
E05000404,Chessington North And Hook,E09000021,Kingston upon Thames,CON,Conservative Party,2606
E05000404,Chessington North And Hook,E09000021,Kingston upon Thames,GRE,Conservative Party,363
E05000404,Chessington North And Hook,E09000021,Kingston upon Thames,LAB,Conservative Party,829
E05000404,Chessington North And Hook,E09000021,Kingston upon Thames,LD,Conservative Party,4951
E05000404,Chessington North And Hook,E09000021,Kingston upon Thames,MRLP,Conservative Party,82
E05000405,Chessington South,E09000021,Kingston upon Thames,CON,Conservative Party,3303
E05000405,Chessington South,E09000021,Kingston upon Thames,IND,Conservative Party,109
E05000405,Chessington South,E09000021,Kingston upon Thames,LAB,Conservative Party,852
E05000405,Chessington South,E09000021,Kingston upon Thames,LD,Conservative Party,5546
E05000405,Chessington South,E09000021,Kingston upon Thames,UKIP,Conservative Party,158
E05000406,Coombe Hill,E09000021,Kingston upon Thames,CON,Conservative Party,4240
E05000406,Coombe Hill,E09000021,Kingston upon Thames,GRE,Conservative Party,237
E05000406,Coombe Hill,E09000021,Kingston upon Thames,LAB,Conservative Party,1100
E05000406,Coombe Hill,E09000021,Kingston upon Thames,LD,Conservative Party,2026
E05000406,Coombe Hill,E09000021,Kingston upon Thames,REA,Conservative Party,299
E05000407,Coombe Vale,E09000021,Kingston upon Thames,CON,Conservative Party,4487
E05000407,Coombe Vale,E09000021,Kingston upon Thames,GRE,Conservative Party,324
E05000407,Coombe Vale,E09000021,Kingston upon Thames,LAB,Conservative Party,1090
E05000407,Coombe Vale,E09000021,Kingston upon Thames,LD,Conservative Party,4878
E05000407,Coombe Vale,E09000021,Kingston upon Thames,REA,Conservative Party,324
E05000408,Grove,E09000021,Kingston upon Thames,CON,Conservative Party,2056
E05000408,Grove,E09000021,Kingston upon Thames,GRE,Conservative Party,455
E05000408,Grove,E09000021,Kingston upon Thames,LAB,Conservative Party,1285
E05000408,Grove,E09000021,Kingston upon Thames,LD,Conservative Party,5795
E05000408,Grove,E09000021,Kingston upon Thames,REA,Conservative Party,330
E05000409,Norbiton,E09000021,Kingston upon Thames,CON,Conservative Party,1229
E05000409,Norbiton,E09000021,Kingston upon Thames,GRE,Conservative Party,451
E05000409,Norbiton,E09000021,Kingston upon Thames,LAB,Conservative Party,2387
E05000409,Norbiton,E09000021,Kingston upon Thames,LD,Conservative Party,5268
E05000409,Norbiton,E09000021,Kingston upon Thames,REA,Conservative Party,69
E05000410,Old Malden,E09000021,Kingston upon Thames,CON,Conservative Party,4025
E05000410,Old Malden,E09000021,Kingston upon Thames,LAB,Conservative Party,1193
E05000410,Old Malden,E09000021,Kingston upon Thames,LD,Conservative Party,3263
E05000410,Old Malden,E09000021,Kingston upon Thames,REA,Conservative Party,718
E05000411,St. James,E09000021,Kingston upon Thames,CON,Conservative Party,3043
E05000411,St. James,E09000021,Kingston upon Thames,LAB,Conservative Party,1041
E05000411,St. James,E09000021,Kingston upon Thames,LD,Conservative Party,4877
E05000411,St. James,E09000021,Kingston upon Thames,REA,Conservative Party,331
E05000411,St. James,E09000021,Kingston upon Thames,UKIP,Conservative Party,109
E05000412,St. Mark's,E09000021,Kingston upon Thames,CON,Conservative Party,1980
E05000412,St. Mark's,E09000021,Kingston upon Thames,GRE,Conservative Party,483
E05000412,St. Mark's,E09000021,Kingston upon Thames,LAB,Conservative Party,1394
E05000412,St. Mark's,E09000021,Kingston upon Thames,LD,Conservative Party,5553
E05000413,Surbiton Hill,E09000021,Kingston upon Thames,CON,Conservative Party,2491
E05000413,Surbiton Hill,E09000021,Kingston upon Thames,GRE,Conservative Party,294
E05000413,Surbiton Hill,E09000021,Kingston upon Thames,LAB,Conservative Party,876
E05000413,Surbiton Hill,E09000021,Kingston upon Thames,LD,Conservative Party,6673
E05000414,Tolworth And Hook Rise,E09000021,Kingston upon Thames,CON,Conservative Party,1759
E05000414,Tolworth And Hook Rise,E09000021,Kingston upon Thames,LAB,Conservative Party,1277
E05000414,Tolworth And Hook Rise,E09000021,Kingston upon Thames,LD,Conservative Party,6107
E05000414,Tolworth And Hook Rise,E09000021,Kingston upon Thames,REA,Conservative Party,193
E05000415,Tudor,E09000021,Kingston upon Thames,CON,Conservative Party,4546
E05000415,Tudor,E09000021,Kingston upon Thames,GRE,Conservative Party,764
E05000415,Tudor,E09000021,Kingston upon Thames,LAB,Conservative Party,933
E05000415,Tudor,E09000021,Kingston upon Thames,LD,Conservative Party,4103
E05000416,Bishop's,E09000022,Lambeth,CON,Conservative Party,840
E05000416,Bishop's,E09000022,Lambeth,GRE,Conservative Party,734
E05000416,Bishop's,E09000022,Lambeth,LAB,Conservative Party,3310
E05000416,Bishop's,E09000022,Lambeth,LD,Conservative Party,2010
